vin|year|make|model|trim|pricecategory|pricevariance|price|mileage|city|state|colorexterior|colorinterior|accidenthist|owner|usage
2C4RDGCG7KR661014|2019|Dodge|Grand Caravan|SXT|Great Price|$381 off avg. list price|18500|46782|Rockford|IL|Black|Black|no|1|personal
1HGCM72367A004173|2007|Honda|Accord|LX Coupe I4 Automatic|Excellent Price|$616 off avg. list price|5995|75461|Manassas|VA|Black|Unknown|no|3|personal
KM8J23A46KU897477|2019|Hyundai|Tucson|SE FWD|Great Price|$384 off avg. list price|15993|31898|Phoenix|AZ|Red|Black|1|1|personal
3C4PDDEG0KT736958|2019|Dodge|Journey|GT AWD|Great Price|$376 off avg. list price|19788|33059|Joplin|MO|Silver|Black|no|1|personal
3C4NJDDB7KT660533|2019|Jeep|Compass|Trailhawk 4WD|Great Price|$544 off avg. list price|20814|40757|Tucson|AZ|Black|Black|no|1|fleet
3C4NJDDB2KT669043|2019|Jeep|Compass|Trailhawk 4WD|Great Price||19999|33461|Greenville|TX|Gray|Red|no|1|personal
1GAZGPFG7K1279064|2019|Chevrolet|Express Passenger|3500 LT LWB|Excellent Price|$967 off avg. list price|21500|24367|Charlotte|NC|White|Gray|no|1|personal
1GCNCPEX2CZ148937|2012|Chevrolet|Silverado 1500|WT Regular Cab Long Box 2WD|||6990|135225|Everett|WA|White|Gray|no|3|fleet
1GNFK16327J163241|2007|Chevrolet|Suburban|LT 1500 4WD|Excellent Price|$1185 off avg. list price|5495|232106|Mitchell|SD|Silver|Black|2|2|personal
1HGCP3F84BA032746|2011|Honda|Accord|EX-L V6 Sedan Automatic|Excellent Price|$770 off avg. list price|6595|197349|Chester|VA|White|Beige|no|2|fleet
3GKALPEV3LL143710|2020|GMC|Terrain|SLT FWD|Great Price|$969 off avg. list price|23983|10721|Leavenworth|KS|Black|Black|no|1|personal
1N4AL3AP0GC271874|2016|Nissan|Altima|2.5 SV|Excellent Price||10795|76782|San Antonio|TX|White|Beige|no|1|personal
1GNSKHKC6KR111702|2019|Chevrolet|Suburban|LT 4WD|Great Price|$1015 off avg. list price|40499|36863|Bellingham|WA|Black|Black|no|1|personal
KM8J23A47KU959310|2019|Hyundai|Tucson|SE FWD|Great Price|$409 off avg. list price|15899|41290|Tulsa|OK|Red|Black|no|1|fleet
2GNAXUEV7L6107528|2020|Chevrolet|Equinox|LT with 1LT AWD|Great Price|$562 off avg. list price|20794|17474|Warrenton|VA|Gray|Black|no|1|personal
1FMPU155X5LA70703|2005|Ford|Expedition|XLT 5.4L RWD|Excellent Price||3988|251346|Georgetown|TX|White|Unknown|no|2|personal
KMHD74LF6HU065648|2017|Hyundai|Elantra|SE 2.0L Sedan Manual (Ulsan)|Excellent Price|$427 off avg. list price|9999|65269|Birmingham|AL|Black|Gray|no|1|fleet
1N4AL3AP5HC176311|2017|Nissan|Altima|2.5 SV|Excellent Price|$1209 off avg. list price|8500|69842|Jacksonville|FL|Red|Black|1|1|fleet
5N1AT2MT3KC824826|2019|Nissan|Rogue|SL FWD|Great Price|$700 off avg. list price|25685|8271|Tulsa|OK|Black|Gray|no|1|personal
2C3CCAKG0KH534395|2019|Chrysler|300|Limited AWD|Excellent Price|$840 off avg. list price|19999|28843|Humboldt|TN|Black|Black|no|1|personal
2C3CCAEGXKH585902|2019|Chrysler|300|Limited RWD|Excellent Price|$1349 off avg. list price|22500|20402|Mesa|AZ|Gray|Black|no|1|personal
2GNAXUEV0L6207485|2020|Chevrolet|Equinox|LT with 1LT AWD|Great Price|$592 off avg. list price|21750|7554|Omaha|NE|White|Black|no|1|personal
1G11Z5SA2KU123543|2019|Chevrolet|Impala|LT with 1LT|Excellent Price|$666 off avg. list price|14994|32822|Costa Mesa|CA|White|Black|no|1|personal
4T1B11HK8KU165366|2019|Toyota|Camry|SE Automatic|Great Price|$731 off avg. list price|20948|21887|Vancouver|WA|Red|Black|no|1|personal
1G1ZD5ST1LF008294|2020|Chevrolet|Malibu|LT|Fair Price|$151 off avg. list price|19905|13191|Roseville|CA|Blue|Black|no|1|fleet
2C3CCABG9KH697532|2019|Chrysler|300|S RWD|Great Price|$608 off avg. list price|23998|16509|Fort Smith|AR|Gray|Black|no|1|fleet
2G1WB55K779303331|2007|Chevrolet|Impala|LS|Excellent Price|$409 off avg. list price|3995|172353|Great Falls|MT|Silver|Black|1|2|personal
2G11Z5S37K9106526|2019|Chevrolet|Impala|LT with 1LT|Great Price|$219 off avg. list price|17985|30124|Amherst|VA|Silver|Black|no|1|personal
5N1AR2MM4DC667995|2013|Nissan|Pathfinder|S AWD|Excellent Price|$1317 off avg. list price|9990|125570|Greensboro|NC|Black|Black|no|3|fleet
3N1AB7APXKY316181|2019|Nissan|Sentra|SV CVT|Great Price|$110 off avg. list price|12498|31085|Palmetto Bay|FL|Silver|Black|no|1|personal
5NMS2CAD7KH105448|2019|Hyundai|Santa Fe|SE 2.4L AWD|Great Price|$322 off avg. list price|20815|18188|Columbia|MO|Gray|Black|no|1|personal
1FMCU0J9XKUC32921|2019|Ford|Escape|Titanium FWD|Excellent Price|$1069 off avg. list price|21495|13611|Kennesaw|GA|Black|Black|no|1|personal
3FA6P0LU2KR116524|2019|Ford|Fusion|Hybrid SE FWD|Great Price|$540 off avg. list price|15981|30952|Brook Park|OH|Gray|Gray|no|1|personal
WDDWJ4KB5HF383204|2017|Mercedes-Benz|C-Class|C 300 4MATIC Coupe|Excellent Price||26988|31373|Carrollton|TX|Black|Gray|no|2|personal
2C4RDGCG4KR635096|2019|Dodge|Grand Caravan|SXT|Great Price||14371|39734|Carrolton|TX|Gray|Black|no|1|personal
2C4RDGCG1KR622225|2019|Dodge|Grand Caravan|SXT|Great Price|$390 off avg. list price|16995|43091|Pleasant Hill|IA|Red|Black|1|1|personal
5NPD74LFXHH178579|2017|Hyundai|Elantra|SE 2.0L Sedan Automatic (alt)|Great Price|$287 off avg. list price|9499|79623|Wake Forest|NC|Gray|Gray|no|1|fleet
55SWF4JB5HU191233|2017|Mercedes-Benz|C-Class|C 300 Sedan RWD|Excellent Price|$1150 off avg. list price|22744|32630|Phoenix|AZ|White|Beige|1|1|fleet
5J6RE4H75BL040300|2011|Honda|CR-V|EX-L 4WD|Excellent Price|$1174 off avg. list price|13076|34088|Hollywood|FL|White|Gray|no|1|personal
JTHBJ46G982260588|2008|Lexus|ES|ES 350|Excellent Price||6700|166439|Fort Worth|TX|Gray|Gray|no|3|personal
3KPF24AD5KE077776|2019|Kia|Forte|LXS IVT|Great Price||14990|20071|Blue Mound|TX|Gray|Black|no|1|personal
3N1AB7AP9KY360382|2019|Nissan|Sentra|SV CVT|Great Price||13995|32551|Killeen|TX|Black|Black|no|1|personal
WDAPF4CD3KN017340|2019|Mercedes-Benz|Sprinter Chassis Cabs|4500 170"|Excellent Price|$5223 off avg. list price|36895|101|Waukee|IA|White|Gray|no|1|personal
2C3CCAEG3KH612096|2019|Chrysler|300|Limited RWD|Great Price|$614 off avg. list price|21681|25617|Port Richey|FL|Red|Black|no|1|personal
1N4BL4BV2KC234860|2019|Nissan|Altima|S FWD|Excellent Price|$979 off avg. list price|16855|13395|Buford|GA|Gray|Black|no|1|personal
4JGDA5HB1HA871704|2017|Mercedes-Benz|GLE|GLE 350 4MATIC SUV|Great Price|$718 off avg. list price|32332|43610|Glenview|IL|Gray|Black|no|1|personal
1HGCR2F58HA241619|2017|Honda|Accord|Sport Sedan CVT|Great Price|$428 off avg. list price|17999|29288|Boulder|CO|Black|Black|no|2|personal
1G8MB35B18Y109503|2008|Saturn|Sky|Base|||4000|105436|Boerne|TX|Black|Beige|no|4|personal
5XXGT4L36KG338474|2019|Kia|Optima|LX|Great Price|$351 off avg. list price|14800|29862|Victorville|CA|Black|Black|no|1|personal
5NPE34AF8FH180623|2015|Hyundai|Sonata|Sport 2.4L|Excellent Price|$1724 off avg. list price|9981|71719|Surprise|AZ|Red|Gray|no|2|personal
3FA6P0LU0KR181596|2019|Ford|Fusion|Hybrid SE FWD|Fair Price|$104 off avg. list price|16980|38036|Roswell|NM|White|Black|no|1|personal
JTDKB20U673280484|2007|Toyota|Prius|Hatchback|Excellent Price|$775 off avg. list price|4369|150493|Winter Park|FL|Tan|Gray|1|4|personal
3N6CM0KN5FK719124|2015|Nissan|NV200|S|Excellent Price|$1034 off avg. list price|9998|61637|Palmetto Bay|FL|White|Gray|no|1|personal
3N1CN7AP0KL826522|2019|Nissan|Versa|SV Sedan CVT|Excellent Price|$487 off avg. list price|11100|37180|Elizabeth City|NC|Blue|Black|no|1|personal
1N4BL4CV9KC140795|2019|Nissan|Altima|SR FWD|Great Price|$403 off avg. list price|14998|36965|Palmetto Bay|FL|Gray|Black|1|1|fleet
3FA6P0LUXKR205659|2019|Ford|Fusion|Hybrid SE FWD|Excellent Price|$730 off avg. list price|13194|37949|Jacksonville|FL|Silver|Gray|1|1|personal
3N1AB7AP9KY377442|2019|Nissan|Sentra|SV CVT|Excellent Price|$546 off avg. list price|12621|32206|Chandler|AZ|White|Black|no|1|personal
1GNSCJE00ER242344|2014|Chevrolet|Suburban|LT RWD|||8499|122037|Tampa|FL|White|Beige|2|4|personal
1HGCR2F30HA286326|2017|Honda|Accord|LX Sedan CVT|Great Price|$306 off avg. list price|13988|39024|Miami|FL|Gray|Gray|1|2|personal
1FATP8UH6K5151914|2019|Ford|Mustang|EcoBoost Premium Convertible|Great Price|$339 off avg. list price|22400|26722|Monterey Park|CA|White|Black|no|1|personal
JTDBU4EE4B9164486|2011|Toyota|Corolla|LE Automatic|Excellent Price||6300|119430|Spring|TX|Red|Beige|no|1|personal
1FM5K8GT5FGC20888|2015|Ford|Explorer|Sport 4WD|Excellent Price|$2143 off avg. list price|20995|47900|Wantagh|NY|White|Black|no|2|personal
1FMJK2AT1KEA40429|2019|Ford|Expedition|Max Limited 4WD|Great Price|$1851 off avg. list price|47995|31432|Milwaukee|WI|Silver|Black|no|1|personal
2C3CCAEG1KH609777|2019|Chrysler|300|Limited RWD|Great Price|$732 off avg. list price|19999|28060|Rock Hill|SC|White|Black|no|1|personal
3KPC24A35KE086956|2019|Hyundai|Accent|SE Automatic|Great Price|$452 off avg. list price|11991|15965|Deerfield Beach|FL|Gray|Black|no|1|personal
3N1AB7AP5KY227439|2019|Nissan|Sentra|S CVT|Great Price|$419 off avg. list price|11241|37328|Lynnwood|WA|White|Black|no|1|fleet
1FADP5BU2DL534072|2013|Ford|C-Max|Hybrid SEL|Excellent Price|$1368 off avg. list price|7995|52125|Honolulu|HI|Silver|Unknown|no|2|personal
1FMJK1JT0KEA19209|2019|Ford|Expedition|Max XLT 4WD|Great Price|$1561 off avg. list price|39693|35603|Elyria|OH|Black|Black|no|1|personal
5N1AT2MT9HC761000|2017|Nissan|Rogue|SL FWD|Excellent Price|$1915 off avg. list price|17889|32655|Buford|GA|White|Beige|no|1|personal
5N1DR2MN2KC610780|2019|Nissan|Pathfinder|SL FWD|Great Price||23430|34672|Rockwall|TX|White|Black|no|1|personal
1C6RREBT0LN128898|2020|Ram|1500|Big Horn Quad Cab 6'4" Box 2WD|Excellent Price|$2666 off avg. list price|31672|10318|City of Industry|CA|Silver|Black|no|1|personal
KM8J3CA45HU508527|2017|Hyundai|Tucson|SE Plus AWD|Excellent Price|$717 off avg. list price|17899|48587|Fort Collins|CO|Black|Black|no|1|personal
3C4NJDDB5KT671305|2019|Jeep|Compass|Trailhawk 4WD|Great Price|$467 off avg. list price|19477|26864|Roswell|GA|Red|Black|no|1|personal
2C4RDGCG7KR742305|2019|Dodge|Grand Caravan|SXT|Fair Price|$156 off avg. list price|20650|14601|Sturgis|SD|Silver|Black|no|1|personal
1GNSKHKC1KR218544|2019|Chevrolet|Suburban|LT 4WD|Great Price|$699 off avg. list price|39788|37512|Healdsburg|CA|Gray|Black|no|1|personal
2T2ZZMCA6HC050164|2017|Lexus|RX|RX 350 FWD|Great Price|$1182 off avg. list price|30995|20873|Sunnivale|CA|Black|Beige|no|1|fleet
1GNSKBKC7KR389392|2019|Chevrolet|Tahoe|LT 4WD|Great Price|$518 off avg. list price|43988|22530|Brandenburg|KY|Black|Black|no|1|personal
JTJYARBZ5H2066797|2017|Lexus|NX|NX Turbo FWD|Excellent Price|$1357 off avg. list price|24500|14172|Sarasota|FL|Silver|Black|no|1|personal
2C4RC1BG4DR805302|2013|Chrysler|Town & Country|Touring|Excellent Price|$888 off avg. list price|8940|76916|Sellersville|PA|Black|Black|no|2|fleet
5N1AT2MVXKC781197|2019|Nissan|Rogue|SL AWD|Excellent Price|$1405 off avg. list price|19999|27867|Guntersville|AL|Silver|Black|no|1|personal
1N4AL3AP1EC266101|2014|Nissan|Altima|2.5|Excellent Price|$1401 off avg. list price|7625|96084|Colorado Springs|CO|Black|Unknown|1|4|fleet
JM1BK32F881174054|2008|Mazda|Mazda3|i Touring 4-Door Automatic|Excellent Price||3750|153465|Houston|TX|Red|Beige|no|2|personal
2C3CCABG2KH515878|2019|Chrysler|300|S RWD|Excellent Price|$838 off avg. list price|18977|38212|Roswell|GA|Black|Black|no|1|personal
5FNYF3H95BB018763|2011|Honda|Pilot|Touring with Navigation/Rear Entertainment System FWD|Excellent Price|$754 off avg. list price|9898|145000|Deland|FL|White|Beige|no|2|personal
JTJBARBZXH2130306|2017|Lexus|NX|NX Turbo AWD|Excellent Price|$2028 off avg. list price|24663|14157|Macon|GA|Gray|Black|1|1|personal
3N1CN7AP5KL846507|2019|Nissan|Versa|SV Sedan CVT|Excellent Price|$745 off avg. list price|8777|34050|Fort Myers|FL|Silver|Black|no|1|personal
KM8J33A43HU395998|2017|Hyundai|Tucson|SE FWD|Excellent Price|$912 off avg. list price|14800|21421|New Port Richey|FL|Red|Beige|no|1|personal
JTDEPRAE9LJ016177|2020|Toyota|Corolla|LE CVT|Great Price|$227 off avg. list price|16500|21185|Macon|GA|Red|Black|no|1|personal
4T1B61HK2KU740319|2019|Toyota|Camry|XSE Automatic|Great Price|$901 off avg. list price|25060|9514|Stuart|FL|Gray|Black|no|1|personal
1LNHM82W6XY661756|1999|Lincoln|Town Car|Signature|||7995|30321|Manassas|VA|White|Blue|no|1|personal
5FNRL38768B064574|2008|Honda|Odyssey|EX-L with Rear Entertainment System|Excellent Price||6995|92895|Houston|TX|Gray|Gray|1|3|personal
KNDJP3A53K7690302|2019|Kia|Soul|+ Automatic|Fair Price|$15 off avg. list price|15258|24894|Fort Smith|AR|Gray|Black|no|1|personal
4T1B11HK3KU168630|2019|Toyota|Camry|SE Automatic|Great Price||19488|34925|Huntsville|TX|Black|Black|no|1|personal
KM8J3CA42HU584206|2017|Hyundai|Tucson|SE AWD|Excellent Price|$852 off avg. list price|15739|25390|Madison|TN|Gray|Black|no|1|personal
1C6RR7FT7ES196996|2014|Ram|1500|Express Quad Cab 6'4" Box 4WD|Excellent Price|$831 off avg. list price|14885|140051|Wilmington|CA|White|Gray|no|3|fleet
WDBNG70J86A483452|2006|Mercedes-Benz|S-Class|S 430 Sedan RWD|Excellent Price|$1206 off avg. list price|5995|157162|Savannah|GA|Silver|Unknown|1|2|fleet
19XFC2F59HE057834|2017|Honda|Civic|LX Sedan CVT|Great Price|$227 off avg. list price|13894|38315|Miami|FL|White|Gray|no|1|personal
JT6HT00W5W0009517|1998|Lexus|LX|LX 470|Excellent Price|$1253 off avg. list price|6999|177930|Burien|WA|Gray|Beige|no|3|fleet
4T1B11HK3KU729649|2019|Toyota|Camry|LE Automatic|Great Price||17498|31966|Cedar Park|TX|Black|Unknown|no|1|personal
1HGCR2F38HA291743|2017|Honda|Accord|LX Sedan CVT|Great Price|$368 off avg. list price|14955|30389|Fort Lauderdale|FL|Black|Black|no|1|personal
1GAZGPFG3K1263203|2019|Chevrolet|Express Passenger|3500 LT LWB|Fair Price|$82 off avg. list price|24991|15355|Stuart|FL|White|Gray|no|1|personal
5XXGT4L37KG337933|2019|Kia|Optima|LX|Great Price|$254 off avg. list price|14973|38912|Calumet City|IL|White|Black|1|1|personal
5N1AR2MN8DC679186|2013|Nissan|Pathfinder|SV FWD|Excellent Price|$1189 off avg. list price|8000|110246|Jennings|LA|Gray|Black|no|2|personal
1FAHP2F89KG114358|2019|Ford|Taurus|Limited FWD|Excellent Price|$1023 off avg. list price|18890|20670|Buckeye|AZ|Silver|Beige|no|1|personal
5N1DL0MM4HC551673|2017|INFINITI|QX60|3.5 AWD|Excellent Price|$1522 off avg. list price|20878|70774|Columbus|OH|White|Gray|no|1|personal
1GKS2GKC5KR271531|2019|GMC|Yukon|XL SLT 4WD|Great Price|$1476 off avg. list price|43698|29299|Centennial|CO|Black|Black|no|1|personal
1N4AL3AP3FN872148|2015|Nissan|Altima|2.5 SL|Excellent Price|$588 off avg. list price|11950|65899|Midlothian|VA|Black|Black|1|2|fleet
2C4RDGCG0KR580999|2019|Dodge|Grand Caravan|SXT|Great Price|$384 off avg. list price|16777|30322|Kennesaw|GA|Red|Black|1|1|personal
JTEBU5JR1K5615648|2019|Toyota|4Runner|SR5 4WD|Fair Price||31998|37509|Cedar Park|TX|White|Unknown|no|1|personal
2T3DFREV4HW591109|2017|Toyota|RAV4|Limited AWD|Excellent Price|$1438 off avg. list price|17490|126344|Parker|CO|Gray|Black|no|1|personal
5XXGT4L38KG358628|2019|Kia|Optima|LX|Great Price|$141 off avg. list price|15399|23626|Fairfield|OH|White|Black|no|2|personal
4JGDF6EE3HA770296|2017|Mercedes-Benz|GLS|GLS 450 4MATIC|Excellent Price||36475|54160|Dallas|TX|White|Unknown|no|1|personal
1VWCN7A35DC087010|2013|Volkswagen|Passat|TDI SEL Premium Sedan DSG|Excellent Price|$1491 off avg. list price|10849|35846|Glendale|AZ|Black|Black|1|1|personal
2MEFM75V86X643331|2006|Mercury|Grand Marquis|4dr Sedan LS Premium|||3500|101247|Cedar Falls|IA|Silver|Black|no|6|fleet
3N1AB7AP6FL648461|2015|Nissan|Sentra|SV CVT|Excellent Price|$535 off avg. list price|7970|96856|Albuquerque|NM|Gray|Gray|no|2|personal
JTDKN3DU8B0326897|2011|Toyota|Prius|Two|Excellent Price|$590 off avg. list price|6999|143597|Lynnwood|WA|White|Gray|no|2|personal
4JGDA5HB0HA989498|2017|Mercedes-Benz|GLE|GLE 350 4MATIC SUV|Great Price|$729 off avg. list price|34991|33442|Chicopee|MA|Silver|Black|no|1|personal
1GNSKBKC0KR400877|2019|Chevrolet|Tahoe|LT 4WD|Fair Price|At or near avg. list price|45987|21310|Concord|NH|White|Black|no|1|personal
5N1AR2MN9DC650957|2013|Nissan|Pathfinder|SV FWD|Excellent Price|$1529 off avg. list price|9999|95138|Murfreesboro|TN|Black|Black|1|2|fleet
3FA6P0LU6KR244359|2019|Ford|Fusion|Hybrid SE FWD|Great Price|$249 off avg. list price|18600|4614|Virginia Beach|VA|Silver|Black|no||personal
3FADP4BJ9KM146770|2019|Ford|Fiesta|SE Sedan|Excellent Price|$744 off avg. list price|11495|9950|Worcester|MA|Silver|Black|no|1|fleet
3N1CN7AP0KL802480|2019|Nissan|Versa|SV Sedan CVT|Great Price|$376 off avg. list price|11999|43717|Ft. Myers|FL|Red|Black|1|1|personal
WDCTG4GB3JJ424804|2018|Mercedes-Benz|GLA|GLA 250 4MATIC|Great Price|$484 off avg. list price|25981|21670|Gilbert|AZ|Black|Black|no|2|fleet
2C4RC1BG0KR612884|2019|Chrysler|Pacifica|Touring L|Excellent Price|$1456 off avg. list price|19248|40676|Forest Hills|NY|Gray|Black|no|1|personal
2T3BFREV2HW621215|2017|Toyota|RAV4|LE AWD|Excellent Price|$1100 off avg. list price|13294|98084|Turnersville|NJ|Black|Black|1|1|personal
4JGDA5HBXHA925372|2017|Mercedes-Benz|GLE|GLE 350 4MATIC SUV|Fair Price|$143 off avg. list price|34888|39117|Laguna Niguel|CA|White|Brown|no|1|personal
5NPD84LF5KH432655|2019|Hyundai|Elantra|SEL 2.0L Automatic|Great Price|$212 off avg. list price|13250|34630|Marlborough|MA|Black|Black|no|1|personal
1G11Z5SA5KU136268|2019|Chevrolet|Impala|LT with 1LT|Great Price|$366 off avg. list price|16690|30133|Broken Arrow|OK|Silver|Black|no|1|personal
1HGCR2F39HA208241|2017|Honda|Accord|LX Sedan CVT|Excellent Price|$563 off avg. list price|12500|33378|Jacksonville|FL|Gray|Unknown|1|1|personal
KM8J3CA42HU385642|2017|Hyundai|Tucson|SE AWD|Excellent Price|$716 off avg. list price|16500|11064|Bloomington|IN|Gray|Black|no|1|personal
2C3CDXGJ3KH514596|2019|Dodge|Charger|Scat Pack RWD|Great Price|$1111 off avg. list price|33995|34027|Lafayette|LA|Black|Black|no|2|fleet
1VWLA7A30KC013857|2019|Volkswagen|Passat|2.0T Wolfsburg Edition|Excellent Price|$799 off avg. list price|15990|32311|North Riverside|IL|Blue|Gray|no|1|personal
1G1ZD5ST7KF152608|2019|Chevrolet|Malibu|LT with 1LT|Great Price|$448 off avg. list price|15325|31428|Henderson|NV|Gray|Black|no|1|personal
1FTEW1E43KFC10789|2019|Ford|F-150|XL SuperCrew 5.5' Box 4WD|||35999|17642|Columbia|SC|Silver|Gray|no|1|personal
55SWF4JB0HU212778|2017|Mercedes-Benz|C-Class|C 300 Sedan RWD|Excellent Price||21988|30195|Carrollton|TX|White|Black|no|1|personal
3C4PDDEG7KT771061|2019|Dodge|Journey|GT AWD|Great Price|$283 off avg. list price|21433|19274|Indianapolis|IN|Silver|Red|no|1|fleet
5UXKR0C56F0K58309|2015|BMW|X5|xDrive35i AWD|Excellent Price||19975|63938|Irving|TX|Gray|Black|2|3|personal
KNDJP3A5XK7630520|2019|Kia|Soul|+ Automatic|Fair Price|$68 off avg. list price|13895|18571|Fayetteville|NC|Blue|Black|no|1|personal
3N1AB7AP6KY319417|2019|Nissan|Sentra|SV CVT|Great Price||13300|31472|Fort Worth|TX|Blue|Black|no|1|personal
5TDYZ3DC7HS787388|2017|Toyota|Sienna|XLE 8-Passenger FWD|Excellent Price|$3768 off avg. list price|16979|48162|Melbourne|FL|White|Gray|1|1|personal
1GCEK19038Z110962|2008|Chevrolet|Silverado 1500|LTZ Extended Cab Standard Box 4WD|Excellent Price|$1667 off avg. list price|11300|143798|Devils Lake|ND|White|Black|1|4|personal
19XFB2F56CE100618|2012|Honda|Civic|LX Sedan Automatic|Great Price|$191 off avg. list price|6855|133957|Bristol|TN|White|Gray|no|2|personal
5YFEPRAE7LP094419|2020|Toyota|Corolla|LE CVT|Fair Price|$119 off avg. list price|18883|267|Oakdale|NY|White|Black|no|1|personal
3GCUKREC1FG368677|2015|Chevrolet|Silverado 1500|LT Z71 Crew Cab Short Box 4WD|Excellent Price|$1124 off avg. list price|22669|89590|Torrington|CT|White|Black|no|1|personal
3N1AB7AP9JY320995|2018|Nissan|Sentra|SV CVT|Excellent Price|$842 off avg. list price|13007|40849|Wichita|KS|White|Black|1|1|personal
4T1B11HK6KU759051|2019|Toyota|Camry|LE Automatic|Great Price|$578 off avg. list price|18955|12694|Springfield|MO|Black|Black|no|1|personal
3N1CN7AP6KL833913|2019|Nissan|Versa|SV Sedan CVT|Excellent Price|$597 off avg. list price|10790|10799|Sterling|VA|Silver|Black|no|2|personal
4JGDF7CE7DA229738|2013|Mercedes-Benz|GL|GL 450 4MATIC|Excellent Price|$2582 off avg. list price|15499|112701|Jacksonville|NC|Silver|Black|no|2|fleet
3C4PDDEG1KT719988|2019|Dodge|Journey|GT AWD|Excellent Price||19415|31466|Corpus Christi|TX|White|Black|no|1|personal
JN8AT2MT9HW380335|2017|Nissan|Rogue|SV FWD|Great Price|$578 off avg. list price|15500|42818|St. Louis|MO|Gray|Beige|no|1|fleet
WDCTG4GB1JJ390278|2018|Mercedes-Benz|GLA|GLA 250 4MATIC|Great Price||24995|11111|Conroe|TX|Silver|Black|no|1|fleet
3N1CN7AP6KL831661|2019|Nissan|Versa|SV Sedan CVT|Great Price|$260 off avg. list price|11890|42490|Auburn|AL|Gray|Black|no|1|fleet
3N1CN7AP0KL807517|2019|Nissan|Versa|SV Sedan CVT|Great Price|$277 off avg. list price|12316|21598|Lithia Springs|GA|Black|Black|no|1|personal
5NPD84LF0JH234693|2018|Hyundai|Elantra|SEL 2.0L Sedan Automatic|Excellent Price||11995|58948|Fort Worth|TX|Blue|Gray|1|2|fleet
JTDKN3DU4C1480082|2012|Toyota|Prius|One|||8950|53968|Universal City|TX|Unknown|Unknown|no|3|personal
5J6RW2H90HL028969|2017|Honda|CR-V|Touring AWD|Great Price|$733 off avg. list price|24230|41864|Indianapolis|IN|White|Black|no|1|personal
KNDJP3A55K7019486|2019|Kia|Soul|+ Automatic|Great Price|$247 off avg. list price|15467|14984|Daytona Beach|FL|Gray|Gray|no|1|personal
58ABK1GG6GU019803|2016|Lexus|ES|ES 350|Excellent Price||21975|47687|Grapevine|TX|White|Beige|no|1|personal
5YFEPRAE5LP051133|2020|Toyota|Corolla|LE CVT|Fair Price|$27 off avg. list price|17488|14029|North Dartmouth|MA|White|Black|no|1|personal
