vin,year,make,model,trim,pricecategory,price,mileage,city,state,colorexterior,colorinterior,accidenthist,owner,usage,discount,cartype,ReliabilityRank,CostOfLivingRank,CostOfLivingIndex,TransportationIndex,BrandPercentSales,BrandAvgDaysToTurn,CarClass,ReviewScore,AvgMPG
55SWF4JB7GU124843,2016,MERCEDES-BENZ,CCLASS,C 300 SEDAN RWD,EXCELLENT PRICE,19800,27139,MONTEREY PARK,CA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,22.0,49,142.7,133.0,2.208680273976825,57.92307692307692,,,
1FMCU0GD9HUD83155,2017,FORD,ESCAPE,SE FWD,GREAT PRICE,13889,44904,CHARLOTTE,NC,BLUE,BLACK,0,1,FLEET,Y,SUV,10.0,22,95.5,93.6,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
1HGCR2F74HA203113,2017,HONDA,ACCORD,EX SEDAN CVT,GREAT PRICE,17739,22816,CHARLOTTE,NC,BLACK,BLACK,0,1,FLEET,Y,SEDAN,18.0,22,95.5,93.6,8.336902292535045,48.69230769230769,AFFORDABLE MIDSIZE CARS,8.1,34.0
4T1BZ1HK5JU503765,2018,TOYOTA,CAMRY,XLE V6 AUTOMATIC,EXCELLENT PRICE,23757,32189,RICHARDSON,TX,BLACK,BLACK,0,2,PERSONAL,N,SEDAN,5.0,14,91.7,91.1,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
1FMCU0F71HUD20885,2017,FORD,ESCAPE,S FWD,GREAT PRICE,15491,31827,WESTBROOK,ME,GRAY,BLACK,0,1,PERSONAL,Y,SUV,10.0,40,115.2,100.6,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
1HGCR2F3XHA251311,2017,HONDA,ACCORD,LX SEDAN CVT,EXCELLENT PRICE,17023,30344,LEAGUE CITY,TX,TAN,BEIGE,0,1,FLEET,N,SEDAN,18.0,14,91.7,91.1,8.336902292535045,48.69230769230769,AFFORDABLE MIDSIZE CARS,8.1,34.0
SCBLF34FX3CX08905,2003,BENTLEY,ARNAGE,T,NAN,40995,32858,WANTAGH,NY,UNKNOWN,UNKNOWN,1,4,PERSONAL,N,SEDAN,,50,155.9,110.8,,,,,
WBANV13519C153757,2009,BMW,5 SERIES,528I XDRIVE SEDAN AWD,NAN,6995,120902,CHANTILLY,VA,BLUE,UNKNOWN,0,3,FLEET,N,SEDAN,8.0,31,101.4,93.8,1.7781767945930906,74.0,,,
2C3CDXBG1DH571510,2013,DODGE,CHARGER,SE RWD,EXCELLENT PRICE,8499,118935,TUCSON,AZ,SILVER,BLACK,0,5,FLEET,Y,SEDAN,25.0,29,100.1,105.6,2.126715603110482,98.53846153846153,AFFORDABLE LARGE CARS,7.3,24.5
WP0CA2984WU621399,1998,PORSCHE,BOXSTER,TIPTRONIC,EXCELLENT PRICE,6474,127806,GLEN ALLEN,VA,SILVER,BLACK,0,9,PERSONAL,Y,CONVERTIBLE,4.0,31,101.4,93.8,0.3717750109796104,,LUXURY SPORTS CARS,8.8,24.5
JHLRD77444C003231,2004,HONDA,CRV,LX 4WD MANUAL,EXCELLENT PRICE,4995,167815,KINGMAN,AZ,WHITE,UNKNOWN,0,1,PERSONAL,Y,SUV,18.0,29,100.1,105.6,8.336902292535045,48.69230769230769,,,
4JGDA5HBXHA971302,2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,GREAT PRICE,34499,35151,HENDERSON,NV,BLACK,BROWN,0,1,PERSONAL,Y,SUV,22.0,38,108.8,120.4,2.208680273976825,57.92307692307692,,,
1G1RB6E48DU101925,2013,CHEVROLET,VOLT,HATCH,EXCELLENT PRICE,7995,123817,CONCORD,NC,GRAY,BEIGE,1,3,PERSONAL,Y,SEDAN,9.0,22,95.5,93.6,11.692583720044867,78.23076923076923,HYBRID CARS,7.5,42.5
4JGBF7BE2BA641197,2011,MERCEDES-BENZ,GL,GL 450 4MATIC,EXCELLENT PRICE,13500,115967,SARASOTA,FL,SILVER,UNKNOWN,0,2,PERSONAL,Y,,22.0,27,99.2,98.7,2.208680273976825,57.92307692307692,,,
1FAHP3FN5AW242550,2010,FORD,FOCUS,SE SEDAN,EXCELLENT PRICE,4287,148040,LITTLETON,CO,BLUE,GRAY,0,3,FLEET,Y,SEDAN,10.0,33,103.2,105.8,13.832688602095642,71.61538461538461,,,
5FRYD4H85EB010247,2014,ACURA,MDX,SH-AWD WITH ADVANCE/ENTERTAINMENT PACKAGE,EXCELLENT PRICE,18788,103173,CONCORD,CA,GRAY,BLACK,0,2,PERSONAL,Y,SUV,17.0,49,142.7,133.0,0.8766066421183164,65.53846153846153,LUXURY MIDSIZE SUVS,7.9,23.5
5N1AL0MN5FC508078,2015,INFINITI,QX60,3.5 FWD,EXCELLENT PRICE,14944,88305,SPRING,TX,SILVER,GRAY,0,1,PERSONAL,N,SUV,24.0,14,91.7,91.1,0.6528082167930821,68.3076923076923,LUXURY MIDSIZE SUVS,7.9,23.5
2GNFLFEK4H6196405,2017,CHEVROLET,EQUINOX,LT WITH 1LT AWD,GREAT PRICE,13895,75300,ROCHESTER,NY,BLACK,BLACK,1,1,PERSONAL,Y,SUV,9.0,50,155.9,110.8,11.692583720044867,78.23076923076923,AFFORDABLE COMPACT SUVS,8.4,29.0
1FM5K8D8XHGD07964,2017,FORD,EXPLORER,XLT 4WD,GREAT PRICE,20902,92764,PASCO,WA,BLACK,GRAY,0,1,FLEET,Y,SUV,10.0,39,112.2,118.6,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE SUVS,7.3,20.5
1YVGF22C415212740,2001,MAZDA,626,LX I4 AUTOMATIC,NAN,2795,85562,IRON RIDGE,WI,SILVER,UNKNOWN,0,2,PERSONAL,N,,11.0,24,95.7,96.9,1.929191497070014,60.07692307692308,,,
JTEZU5JR9G5120412,2016,TOYOTA,4RUNNER,LIMITED V6 RWD,EXCELLENT PRICE,25988,85209,PENSACOLA,FL,WHITE,UNKNOWN,0,2,PERSONAL,Y,SUV,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE SUVS,7.5,19.0
3VWC57BU3KM129824,2019,VOLKSWAGEN,JETTA,SÂ AUTOMATIC,EXCELLENT PRICE,12591,32472,SANFORD,FL,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,6.0,27,99.2,98.7,2.2234046752368357,58.76923076923077,AFFORDABLE SMALL CARS,7.7,35.0
1G1ZE5ST0HF154576,2017,CHEVROLET,MALIBU,LT WITH 1LT,GREAT PRICE,11295,100436,ABERDEEN,MD,WHITE,BLACK,1,1,PERSONAL,Y,SEDAN,9.0,45,128.0,102.1,11.692583720044867,78.23076923076923,AFFORDABLE MIDSIZE CARS,7.8,32.5
1FMCU9JD3HUD39293,2017,FORD,ESCAPE,TITANIUM 4WD,GREAT PRICE,17998,32840,MILWAUKEE,WI,GRAY,BLACK,0,1,PERSONAL,Y,SUV,10.0,24,95.7,96.9,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
4S4BRCAC9D3233092,2013,SUBARU,OUTBACK,2.5I AUTO,EXCELLENT PRICE,10499,71500,PORTLAND,OR,GRAY,BLACK,0,1,PERSONAL,Y,SUV,23.0,48,134.3,133.2,4.128452974634556,23.23076923076923,WAGONS,8.2,28.5
JN8AF5MR5DT215326,2013,NISSAN,JUKE,S FWD CVT,EXCELLENT PRICE,9500,34725,ESCONDIDO,CA,SILVER,BLACK,0,2,FLEET,Y,SUV,16.0,49,142.7,133.0,6.28802759768661,76.23076923076923,,,
5N1AT2MV4HC856307,2017,NISSAN,ROGUE,2017.5 SL AWD,EXCELLENT PRICE,17999,42067,MORRISTOWN,TN,BLUE,BLACK,0,2,PERSONAL,Y,SUV,16.0,11,90.0,87.9,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
WP0CA29963S653531,2003,PORSCHE,911,CARRERA 4 CABRIOLET MANUAL,NAN,24995,50810,GREENWOOD VILLAGE,CO,SILVER,UNKNOWN,0,4,PERSONAL,N,CONVERTIBLE,4.0,33,103.2,105.8,0.3717750109796104,,LUXURY SPORTS CARS,8.8,24.5
1N4BL4CV1KC163780,2019,NISSAN,ALTIMA,SR FWD,GREAT PRICE,17995,38944,PHILADELPHIA,PA,BLACK,BLACK,0,3,FLEET,Y,SEDAN,16.0,34,103.2,111.4,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
1NXBU4EE5AZ269061,2010,TOYOTA,COROLLA,LE AUTOMATIC,EXCELLENT PRICE,6995,77448,ST. AUGUSTINE,FL,SILVER,GRAY,0,1,PERSONAL,Y,HATCHBACK,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
2T2GA31U74C017075,2004,LEXUS,RX,RX 330 FWD,EXCELLENT PRICE,6900,148898,DESTIN,FL,SILVER,GRAY,0,2,PERSONAL,Y,SUV,2.0,27,99.2,98.7,1.6699578894174951,54.30769230769231,,,
3N1AB7AP9HY235553,2017,NISSAN,SENTRA,SV CVT,EXCELLENT PRICE,10998,68315,WOODBURY,NJ,WHITE,BLACK,1,1,PERSONAL,Y,SEDAN,16.0,43,122.4,108.7,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
3GNCJKSB2GL154850,2016,CHEVROLET,TRAX,LS WITH 1LS FWD,EXCELLENT PRICE,9491,72947,HOUSTON,TX,GRAY,BLACK,0,2,PERSONAL,N,SUV,9.0,14,91.7,91.1,11.692583720044867,78.23076923076923,AFFORDABLE SUBCOMPACT SUVS,7.0,28.5
1HGCR2F53EA148650,2014,HONDA,ACCORD,SPORT SEDAN I4 CVT,EXCELLENT PRICE,10175,146075,EVERETT,WA,BLACK,BLACK,0,2,PERSONAL,Y,SEDAN,18.0,39,112.2,118.6,8.336902292535045,48.69230769230769,AFFORDABLE MIDSIZE CARS,8.1,34.0
1FAHP3R42CL442289,2012,FORD,FOCUS,ELECTRIC HATCHBACK,EXCELLENT PRICE,8599,8210,LAUREL,MD,SILVER,GRAY,0,2,PERSONAL,Y,SEDAN,10.0,45,128.0,102.1,13.832688602095642,71.61538461538461,,,
2GKALYEK1D6205364,2013,GMC,TERRAIN,DENALI FWD,EXCELLENT PRICE,8411,141007,JACKSON,TN,RED,BLACK,0,2,PERSONAL,Y,SUV,28.0,11,90.0,87.9,3.3940162460390058,72.07692307692308,AFFORDABLE COMPACT SUVS,7.8,28.0
1FAHP34N07W193740,2007,FORD,FOCUS,SES SEDAN,EXCELLENT PRICE,2349,95711,PALM BEACH GARDENS,FL,RED,GRAY,1,3,PERSONAL,Y,SEDAN,10.0,27,99.2,98.7,13.832688602095642,71.61538461538461,,,
1C4PJMCB3GW276633,2016,JEEP,CHEROKEE,LATITUDE 4WD,EXCELLENT PRICE,11975,104234,SANTA FE,NM,BLUE,BLACK,0,2,FLEET,Y,SUV,26.0,4,87.2,91.7,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.3,26.5
2G1105S34K9110589,2019,CHEVROLET,IMPALA,PREMIER WITH 2LZ,EXCELLENT PRICE,20500,30149,COSTA MESA,CA,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,9.0,49,142.7,133.0,11.692583720044867,78.23076923076923,AFFORDABLE LARGE CARS,8.2,25.5
3N1AB7AP7JL663866,2018,NISSAN,SENTRA,SV CVT,EXCELLENT PRICE,12495,41832,DUBLIN,GA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,10,90.0,96.4,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
2G1WW12E719184585,2001,CHEVROLET,MONTE CARLO,LS,EXCELLENT PRICE,2300,160426,MINOT,ND,WHITE,BLACK,0,6,PERSONAL,Y,COUPE,9.0,25,96.5,102.6,11.692583720044867,78.23076923076923,,,
1C3CCCAB9FN578765,2015,CHRYSLER,200,LIMITED FWD,EXCELLENT PRICE,7999,93492,SAN ANTONIO,TX,WHITE,BLACK,0,2,PERSONAL,N,SEDAN,31.0,14,91.7,91.1,0.6898618253052382,94.76923076923077,,,
1FMCU9GX1FUB08875,2015,FORD,ESCAPE,SE 4WD,EXCELLENT PRICE,7999,137233,FRANKLIN,OH,BLACK,UNKNOWN,0,2,PERSONAL,Y,SUV,10.0,15,92.1,105.1,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
1FMCU9GD4HUE39314,2017,FORD,ESCAPE,SE 4WD,FAIR PRICE,15490,44448,ALEXANDRIA,VA,BLACK,BLACK,1,1,FLEET,Y,SUV,10.0,31,101.4,93.8,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
2T1BURHE0HC769505,2017,TOYOTA,COROLLA,LE CVT,EXCELLENT PRICE,10399,50988,MIAMI,FL,BLACK,BLACK,0,1,PERSONAL,Y,HATCHBACK,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
WDBSK75F13F014286,2003,MERCEDES-BENZ,SL,SL 500,EXCELLENT PRICE,12995,81513,CHANTILLY,VA,BLACK,GRAY,0,8,PERSONAL,Y,CONVERTIBLE,22.0,31,101.4,93.8,2.208680273976825,57.92307692307692,,,
1FAHP24177G142754,2007,FORD,FIVE HUNDRED,SEL FWD,EXCELLENT PRICE,3197,141736,BILLINGS,MT,GRAY,BEIGE,0,2,PERSONAL,Y,SEDAN,10.0,37,108.2,90.7,13.832688602095642,71.61538461538461,,,
WBA4F7C59HG786087,2017,BMW,4 SERIES,430I GRAN COUPE RWD (SULEV),EXCELLENT PRICE,23995,21507,SAN JOSE,CA,BLACK,BLACK,1,1,PERSONAL,Y,SEDAN,8.0,49,142.7,133.0,1.7781767945930906,74.0,,,
1VWCN7A32CC109012,2012,VOLKSWAGEN,PASSAT,TDI SEL PREMIUM DSG,NAN,7990,74851,STERLING,VA,BLACK,BEIGE,0,1,PERSONAL,N,SEDAN,6.0,31,101.4,93.8,2.2234046752368357,58.76923076923077,AFFORDABLE MIDSIZE CARS,7.8,30.5
WMWMF3C54ATU77536,2010,MINI,COOPER,HARDTOP 2-DOOR,EXCELLENT PRICE,4900,108720,CINCINNATI,OH,BLUE,BLACK,1,3,PERSONAL,Y,HATCHBACK,21.0,15,92.1,105.1,0.17172971196009762,100.38461538461539,AFFORDABLE SMALL CARS,8.4,33.0
3N1AB7AP0KY283692,2019,NISSAN,SENTRA,SV CVT,GREAT PRICE,11990,39250,KALAMAZOO,MI,SILVER,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,12,90.1,103.1,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
2T1BR32E47C821935,2007,TOYOTA,COROLLA,CE AUTOMATIC,EXCELLENT PRICE,3998,151726,WORCESTER,MA,BLACK,GRAY,0,2,PERSONAL,Y,HATCHBACK,5.0,47,129.7,111.9,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
1C4RJFAG9HC676170,2017,JEEP,GRAND CHEROKEE,LAREDO 4WD,EXCELLENT PRICE,16945,79425,CINCINNATI,OH,BLACK,BLACK,1,1,FLEET,Y,SUV,26.0,15,92.1,105.1,5.534839958792396,74.23076923076923,AFFORDABLE MIDSIZE SUVS,8.1,22.5
1C6RR6TT3KS678214,2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 2WD",EXCELLENT PRICE,25491,15688,OCALA,FL,WHITE,BLACK,0,1,PERSONAL,Y,PICKUP,19.0,27,99.2,98.7,4.144945910843808,98.15384615384616,,,
2T1BURHE9HC960629,2017,TOYOTA,COROLLA,LE CVT,GREAT PRICE,11990,37790,DORAL,FL,GRAY,BLACK,2,1,PERSONAL,Y,HATCHBACK,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
1G6AG5RX5E0158485,2014,CADILLAC,ATS,SEDAN 2.0T AWD,EXCELLENT PRICE,12998,66254,MAUMEE,OH,SILVER,BLACK,0,2,FLEET,Y,COUPE,12.0,15,92.1,105.1,0.8453554773218747,80.23076923076923,LUXURY SMALL CARS,7.1,26.0
3FA6P0D9XER395879,2014,FORD,FUSION,TITANIUM AWD,EXCELLENT PRICE,9549,98900,BORDENTOWN,NJ,BLACK,BLACK,1,5,PERSONAL,Y,SEDAN,10.0,43,122.4,108.7,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
1FM5K8D87HGB69266,2017,FORD,EXPLORER,XLT 4WD,GREAT PRICE,23992,43779,ELMHURST,IL,BLACK,BLACK,0,1,FLEET,Y,SUV,10.0,9,89.7,104.8,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE SUVS,7.3,20.5
3N1AB7AP7HL682993,2017,NISSAN,SENTRA,SV CVT,EXCELLENT PRICE,7500,73184,ORLANDO,FL,BLACK,BLACK,1,4,PERSONAL,Y,SEDAN,16.0,27,99.2,98.7,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
2HGFC1E59HH704508,2017,HONDA,CIVIC,SI SEDAN MANUAL,EXCELLENT PRICE,18997,42495,GREENACRES,FL,GRAY,UNKNOWN,0,2,PERSONAL,Y,SEDAN,18.0,27,99.2,98.7,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
1GKKVREDXCJ239472,2012,GMC,ACADIA,SLT WITH SLT1 AWD,EXCELLENT PRICE,8363,170354,GREENVILLE,SC,WHITE,GRAY,0,3,FLEET,Y,SUV,28.0,23,95.5,92.9,3.3940162460390058,72.07692307692308,AFFORDABLE MIDSIZE SUVS,7.4,23.5
2GNAXHEV2J6142059,2018,CHEVROLET,EQUINOX,LS WITH 1LS FWD,GREAT PRICE,16550,32679,KNOXVILLE,TN,SILVER,GRAY,0,2,PERSONAL,Y,SUV,9.0,11,90.0,87.9,11.692583720044867,78.23076923076923,AFFORDABLE COMPACT SUVS,8.4,29.0
2T3JFREV9HW683822,2017,TOYOTA,RAV4,SE AWD,GREAT PRICE,23400,25928,LYNN,MA,BLACK,BLACK,0,1,PERSONAL,Y,SUV,5.0,47,129.7,111.9,12.1872269830779,43.23076923076923,AFFORDABLE COMPACT SUVS,7.9,30.5
1FADP3E27JL269188,2018,FORD,FOCUS,S SEDAN,EXCELLENT PRICE,9716,33505,NORMAN,OK,SILVER,BLACK,0,1,PERSONAL,Y,SEDAN,10.0,3,86.7,93.0,13.832688602095642,71.61538461538461,,,
1VWAP7A37EC014983,2014,VOLKSWAGEN,PASSAT,S SEDAN 2.5 AUTO (PZEV),EXCELLENT PRICE,10700,25282,PERRYVILLE,MO,BLUE,BLACK,0,1,PERSONAL,Y,SEDAN,6.0,6,88.3,91.9,2.2234046752368357,58.76923076923077,AFFORDABLE MIDSIZE CARS,7.8,30.5
3VW2B7AJ3HM404080,2017,VOLKSWAGEN,JETTA,1.4T S AUTO,EXCELLENT PRICE,9990,56400,EVERETT,WA,BLACK,BLACK,0,1,FLEET,Y,SEDAN,6.0,39,112.2,118.6,2.2234046752368357,58.76923076923077,AFFORDABLE SMALL CARS,7.7,35.0
3FA6P0D95KR187159,2019,FORD,FUSION,TITANIUM AWD,EXCELLENT PRICE,17500,39882,HAZARD,KY,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,10.0,19,94.2,94.5,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
WMEEJ9AA7GK845264,2016,SMART,FORTWO,PASSION COUPE ELECTRIC DRIVE,EXCELLENT PRICE,7995,23272,SILVER SPRING,MD,SILVER,BLACK,0,1,PERSONAL,Y,HATCHBACK,,45,128.0,102.1,0.0006395479045376757,114.76923076923077,,,
2GNAXKEV1K6293702,2019,CHEVROLET,EQUINOX,LT WITH 1LT FWD,EXCELLENT PRICE,18591,20134,HOUSTON,TX,SILVER,GRAY,0,1,FLEET,N,SUV,9.0,14,91.7,91.1,11.692583720044867,78.23076923076923,AFFORDABLE COMPACT SUVS,8.4,29.0
4T1B11HK1KU756817,2019,TOYOTA,CAMRY,SE AUTOMATIC,GREAT PRICE,19995,25911,SHERWOOD,AR,WHITE,BLACK,1,1,PERSONAL,Y,SEDAN,5.0,5,88.2,89.8,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
1GNFK13047R267368,2007,CHEVROLET,TAHOE,LTZ 4WD,EXCELLENT PRICE,10900,127003,WAHIAWA,HI,BLACK,BLACK,2,6,PERSONAL,Y,SUV,9.0,52,197.6,146.6,11.692583720044867,78.23076923076923,AFFORDABLE LARGE SUVS,7.9,18.5
1G1PA5SG6E7346936,2014,CHEVROLET,CRUZE,LS AUTOMATIC,EXCELLENT PRICE,7500,46627,RALEIGH,NC,GOLD,BLACK,0,2,PERSONAL,Y,SEDAN,9.0,22,95.5,93.6,11.692583720044867,78.23076923076923,AFFORDABLE SMALL CARS,8.5,33.0
5LMCJ1D91HUL55930,2017,LINCOLN,MKC,PREMIERE AWD,EXCELLENT PRICE,21981,20056,GLENVIEW,IL,SILVER,BLACK,0,1,PERSONAL,Y,SUV,7.0,9,89.7,104.8,0.7127111277128115,76.53846153846153,LUXURY COMPACT SUVS,7.6,23.5
1N4AL3AP8GC188872,2016,NISSAN,ALTIMA,2.5,EXCELLENT PRICE,8950,85276,CHANTILLY,VA,GRAY,BLACK,0,3,FLEET,Y,SEDAN,16.0,31,101.4,93.8,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
1FMCU9H91DUA54071,2013,FORD,ESCAPE,SEL 4WD,EXCELLENT PRICE,10000,104227,CHAMBERSBURG,PA,SILVER,BLACK,0,3,PERSONAL,Y,SUV,10.0,34,103.2,111.4,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
KNDJP3A5XK7682262,2019,KIA,SOUL,+ AUTOMATIC,EXCELLENT PRICE,14320,22433,PENSACOLA,FL,SILVER,BLACK,0,1,PERSONAL,Y,WAGON,14.0,27,99.2,98.7,3.9890632445645786,73.38461538461539,AFFORDABLE SMALL CARS,8.5,28.5
1FMCU0J93HUD57641,2017,FORD,ESCAPE,TITANIUM FWD,EXCELLENT PRICE,13999,50642,WEST CHICAGO,IL,BLACK,BLACK,1,1,FLEET,Y,SUV,10.0,9,89.7,104.8,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
1N4AL3AP5FC442584,2015,NISSAN,ALTIMA,2.5 S,EXCELLENT PRICE,9995,49660,PEMBROKE PINES,FL,SILVER,BLACK,0,1,PERSONAL,Y,SEDAN,16.0,27,99.2,98.7,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
2C4RDGBG8FR570678,2015,DODGE,GRAND CARAVAN,AMERICAN VALUE PACKAGE,EXCELLENT PRICE,6998,120058,DECATUR,GA,SILVER,BLACK,0,1,FLEET,Y,VAN/MINIVAN,25.0,10,90.0,96.4,2.126715603110482,98.53846153846153,MINIVANS,6.8,21.0
JTHBE1BLXD5024823,2013,LEXUS,GS,GS 350 RWD,EXCELLENT PRICE,18995,76298,HAYWARD,CA,SILVER,BLACK,0,2,FLEET,Y,SEDAN,2.0,49,142.7,133.0,1.6699578894174951,54.30769230769231,LUXURY MIDSIZE CARS,8.2,27.0
2GNALCEK3H6229435,2017,CHEVROLET,EQUINOX,LT WITH 1LT FWD,EXCELLENT PRICE,14332,31373,MACON,GA,BLUE,BLACK,1,1,PERSONAL,Y,SUV,9.0,10,90.0,96.4,11.692583720044867,78.23076923076923,AFFORDABLE COMPACT SUVS,8.4,29.0
2C4RDGCG4KR622686,2019,DODGE,GRAND CARAVAN,SXT,GREAT PRICE,16464,39036,JACKSONVILLE,FL,BLACK,BLACK,0,1,PERSONAL,Y,VAN/MINIVAN,25.0,27,99.2,98.7,2.126715603110482,98.53846153846153,MINIVANS,6.8,21.0
1C4RJFBG1KC728722,2019,JEEP,GRAND CHEROKEE,LIMITED 4WD,GREAT PRICE,31742,28403,MILFORD,CT,BLACK,BLACK,0,1,PERSONAL,Y,SUV,26.0,44,124.2,112.5,5.534839958792396,74.23076923076923,AFFORDABLE MIDSIZE SUVS,8.1,22.5
2HGFC2F58HH545419,2017,HONDA,CIVIC,LX SEDAN CVT,GREAT PRICE,13995,44111,BOUNTIFUL,UT,SILVER,BLACK,1,1,PERSONAL,Y,SEDAN,18.0,26,96.9,105.3,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
4T1BZ1HK6JU016879,2018,TOYOTA,CAMRY,XSE V6 AUTOMATIC,EXCELLENT PRICE,25997,24601,HOUSTON,TX,SILVER,BLACK,0,1,PERSONAL,N,SEDAN,5.0,14,91.7,91.1,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
WAU3GAFC4DN142034,2013,AUDI,A7,PRESTIGE SPORTBACK 3.0S QUATTRO,EXCELLENT PRICE,24995,53326,FEDERAL WAY,WA,BLACK,BLACK,0,2,FLEET,Y,SEDAN,15.0,39,112.2,118.6,1.2036513555233697,55.38461538461539,LUXURY LARGE CARS,8.3,25.5
KNMAT2MT3KP523356,2019,NISSAN,ROGUE,SV FWD,GREAT PRICE,15498,34726,PALMETTO BAY,FL,BLACK,BLACK,1,1,PERSONAL,Y,SUV,16.0,27,99.2,98.7,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
5TDXK3DC4ES487917,2014,TOYOTA,SIENNA,SE 8-PASSENGER V6 FWD,EXCELLENT PRICE,11991,105563,LEBANON,OH,BLACK,UNKNOWN,2,3,PERSONAL,Y,VAN/MINIVAN,5.0,15,92.1,105.1,12.1872269830779,43.23076923076923,MINIVANS,8.1,23.0
1C4RJFBG6KC765586,2019,JEEP,GRAND CHEROKEE,LIMITED 4WD,EXCELLENT PRICE,29500,21591,OVERLAND PARK,KS,SILVER,BLACK,0,1,PERSONAL,Y,SUV,26.0,2,86.5,94.7,5.534839958792396,74.23076923076923,AFFORDABLE MIDSIZE SUVS,8.1,22.5
2T3ZFREV2HW376186,2017,TOYOTA,RAV4,LE FWD,GREAT PRICE,19218,22506,TUCSON,AZ,WHITE,BLACK,0,1,PERSONAL,Y,SUV,5.0,29,100.1,105.6,12.1872269830779,43.23076923076923,AFFORDABLE COMPACT SUVS,7.9,30.5
3GCUKREC3JG103669,2018,CHEVROLET,SILVERADO 1500,LT CREW CAB SHORT BOX 4WD,EXCELLENT PRICE,29998,40153,MUNCIE,IN,WHITE,BLACK,0,1,PERSONAL,Y,PICKUP,9.0,7,89.5,98.3,11.692583720044867,78.23076923076923,FULL SIZE TRUCKS,8.4,21.5
1FBZX2ZM6HKB07773,2017,FORD,TRANSIT PASSENGER WAGON,"T-350 XL WITH SWING-OUT RH DOOR 148"" LOW ROOF",EXCELLENT PRICE,17800,73270,VALLEJO,CA,WHITE,BLACK,0,1,PERSONAL,Y,VAN/MINIVAN,10.0,49,142.7,133.0,13.832688602095642,71.61538461538461,,,
1C6RR7LG2HS663253,2017,RAM,1500,"SLT CREW CAB 5'7"" BOX 4WD",EXCELLENT PRICE,18755,117850,PLATTE CITY,MO,SILVER,GRAY,0,1,PERSONAL,Y,PICKUP,19.0,6,88.3,91.9,4.144945910843808,98.15384615384616,FULL SIZE TRUCKS,8.7,22.5
1FT8W3BT5CEA15871,2012,FORD,SUPER DUTY F350,"XL CREW CAB 156"" 4WD",EXCELLENT PRICE,11995,260401,ARLINGTON,TX,WHITE,BLACK,0,1,FLEET,N,PICKUP,10.0,14,91.7,91.1,13.832688602095642,71.61538461538461,,,
