ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,ReviewScore,AvgMPG,age,odo,price,owner_0,owner_1,owner_2,usage_FLEET,usage_PERSONAL,LuxurySportsOrHybrid_N,LuxurySportsOrHybrid_U,LuxurySportsOrHybrid_Y,drivetrain_AWD,drivetrain_FWD,accidenthist_N,accidenthist_Y,colorexterior_BLACK,colorexterior_BLUE,colorexterior_GRAY,colorexterior_OTHER,colorexterior_RED,colorexterior_SILVER,colorexterior_WHITE,colorinterior_BEIGE,colorinterior_BLACK,colorinterior_GRAY,colorinterior_OTHER,bodytype_CONVERTIBLE,bodytype_COUPE,bodytype_HATCHBACK,bodytype_PICKUP,bodytype_SEDAN,bodytype_SUV,bodytype_TRUCK,bodytype_VAN/MINIVAN,bodytype_WAGON
5.0,10,12.1872269830779,43.23076923076923,7.6,52.0,10,116.015,6.5,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13.0,14,4.156328806440607,79.07692307692308,8.1,31.0,10,48.928,5.9,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,2,30.391,22.7,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,43,6.28802759768661,76.23076923076923,7.2,33.0,1,37.492,10.45,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,49,2.126715603110482,98.53846153846153,5.5,22.0,1,33.552,18.985,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6.0,22,2.2234046752368357,58.76923076923077,8.1,25.5,9,84.385,7.699,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,4,6.28802759768661,76.23076923076923,7.4,29.5,1,34.163,17.95,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,1,34.529,10.885,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13.0,14,4.156328806440607,79.07692307692308,7.9,26.5,3,18.356,16.99,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.0,29,3.9890632445645786,73.38461538461539,8.5,28.5,1,29.071,13.991,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11.0,39,1.929191497070014,60.07692307692308,8.1,28.0,8,79.199,6.95,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,8,13.832688602095642,71.61538461538461,7.9,31.0,1,27.826,11.998,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.7,33.5,1,32.266,18.49,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11.0,19,1.929191497070014,60.07692307692308,8.1,28.0,3,30.884,15.5,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,7,3.9890632445645786,73.38461538461539,8.4,28.5,1,22.944,15.82,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.4,29.5,5,150.085,6.0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,14,4.156328806440607,79.07692307692308,8.3,30.5,9,164.511,5.995,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,11,6.28802759768661,76.23076923076923,7.2,33.0,7,67.293,6.999,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,4,4.156328806440607,79.07692307692308,7.9,26.5,1,28.164,16.48,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22.0,50,2.208680273976825,57.92307692307692,8.4,19.0,2,25.456,26.998,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16.0,22,6.28802759768661,76.23076923076923,7.2,33.0,6,41.235,8.37,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,10,8.336902292535045,48.69230769230769,8.5,29.0,9,128.954,9.999,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.5,19.0,1,41.306,31.498,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9.0,26,11.692583720044867,78.23076923076923,8.5,33.0,6,63.0,8.49,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,9,3.9890632445645786,73.38461538461539,8.4,28.5,1,14.802,16.589,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,14,2.208680273976825,57.92307692307692,8.4,19.0,2,16.661,23.9,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,14,2.208680273976825,57.92307692307692,8.4,19.0,2,24.162,22.9,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,10,13.832688602095642,71.61538461538461,8.3,26.0,1,26.343,24.395,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
9.0,38,11.692583720044867,78.23076923076923,7.8,32.5,1,39.349,15.321,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,1,3.9890632445645786,73.38461538461539,8.6,23.5,3,25.241,20.875,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,14,4.156328806440607,79.07692307692308,8.5,25.5,1,20.446,20.989,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,10,12.1872269830779,43.23076923076923,8.7,35.0,1,10.025,18.5,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14.0,14,3.9890632445645786,73.38461538461539,8.5,28.5,1,40.638,12.23,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16.0,31,6.28802759768661,76.23076923076923,7.2,33.0,3,14.0,12.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,3,62.98,9.3,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,1,43.745,14.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,22,13.832688602095642,71.61538461538461,7.9,31.0,1,8.897,10.951,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9.0,29,11.692583720044867,78.23076923076923,8.2,25.5,10,113.588,5.899,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,10,13.832688602095642,71.61538461538461,8.2,26.0,1,25.472,18.995,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,29,4.156328806440607,79.07692307692308,8.1,31.0,1,39.02,12.977,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,3,36.112,9.198,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0,14,1.7781767945930906,74.0,8.7,29.5,8,48.174,20.99,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,39,13.832688602095642,71.61538461538461,8.3,25.0,6,117.35,7.49,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,49,5.534839958792396,74.23076923076923,8.1,22.5,1,32.499,29.498,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,22,6.28802759768661,76.23076923076923,7.4,29.5,1,33.523,18.8,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,26,8.336902292535045,48.69230769230769,8.2,34.0,10,151.8,5.0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,43,12.1872269830779,43.23076923076923,8.7,35.0,2,30.305,16.799,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,31,2.208680273976825,57.92307692307692,7.9,28.5,3,51.411,20.791,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,14,2.208680273976825,57.92307692307692,7.9,28.5,2,49.359,20.995,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29.0,29,0.6631075808160745,82.53846153846153,7.9,25.5,7,92.658,11.5,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
13.0,29,4.156328806440607,79.07692307692308,7.9,26.5,1,23.563,14.499,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,23,6.28802759768661,76.23076923076923,7.4,29.5,1,32.496,17.978,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,43,12.1872269830779,43.23076923076923,8.7,35.0,11,144.5,5.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22.0,50,2.208680273976825,57.92307692307692,8.4,19.0,3,56.503,31.495,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.5,19.0,1,17.455,32.984,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,23.5,1,30.978,23.397,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,43,6.28802759768661,76.23076923076923,7.4,29.5,1,26.219,15.9,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,49,2.208680273976825,57.92307692307692,8.4,19.0,3,22.701,27.5,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
16.0,6,6.28802759768661,76.23076923076923,7.2,33.0,1,30.972,13.394,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,8,6.28802759768661,76.23076923076923,7.7,33.5,1,37.405,16.9,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,11,13.832688602095642,71.61538461538461,8.2,26.0,1,38.787,14.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,8,11.692583720044867,78.23076923076923,7.8,32.5,0,28.222,17.865,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,27,3.9890632445645786,73.38461538461539,8.5,25.5,0,3.023,23.38,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,39,6.28802759768661,76.23076923076923,7.7,33.5,1,37.011,18.988,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,49,12.1872269830779,43.23076923076923,8.7,35.0,1,30.005,17.654,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,12,13.832688602095642,71.61538461538461,8.2,26.0,7,74.344,8.987,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,27,0.6528082167930821,68.3076923076923,7.4,26.5,3,32.864,20.983,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9.0,10,11.692583720044867,78.23076923076923,7.8,32.5,0,25.856,15.477,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,29,1.6699578894174951,54.30769230769231,7.5,25.5,9,139.65,12.899,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.4,29.5,1,37.534,17.364,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,10,3.9890632445645786,73.38461538461539,8.4,28.5,1,42.889,12.777,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,29,3.9890632445645786,73.38461538461539,8.5,28.5,1,38.624,10.906,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,49,2.208680273976825,57.92307692307692,8.0,25.5,3,34.904,28.5,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,31,6.28802759768661,76.23076923076923,7.4,16.5,1,19.952,31.999,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,29,8.336902292535045,48.69230769230769,8.2,34.0,8,124.958,6.499,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,49,12.1872269830779,43.23076923076923,7.9,32.0,0,15.122,17.991,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,29,6.28802759768661,76.23076923076923,7.4,29.5,3,60.772,13.952,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.7,33.5,5,91.018,7.3,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7.0,27,0.7127111277128115,76.53846153846153,7.3,25.5,7,93.462,10.723,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
14.0,22,3.9890632445645786,73.38461538461539,8.4,28.5,1,43.071,14.497,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.4,29.5,1,32.859,18.27,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,15,6.28802759768661,76.23076923076923,7.2,33.0,3,18.216,11.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
22.0,9,2.208680273976825,57.92307692307692,8.4,19.0,2,11.276,24.995,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,29,3.9890632445645786,73.38461538461539,8.5,28.5,1,40.471,13.263,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.0,14,3.9890632445645786,73.38461538461539,8.4,36.0,2,33.861,10.99,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,10,12.1872269830779,43.23076923076923,7.6,52.0,7,126.142,7.999,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16.0,7,6.28802759768661,76.23076923076923,7.4,29.5,1,35.937,17.9,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,31,8.336902292535045,48.69230769230769,8.1,34.0,3,34.906,17.277,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.2,33.0,1,30.945,14.49,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,29,4.156328806440607,79.07692307692308,8.1,31.0,3,87.412,7.777,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,27,11.692583720044867,78.23076923076923,8.5,33.0,5,42.93,6.991,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,49,8.336902292535045,48.69230769230769,8.2,34.0,3,31.121,14.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,11,12.1872269830779,43.23076923076923,7.9,32.0,0,6.302,15.977,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,1,30.423,12.985,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,5,83.335,7.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,44,2.126715603110482,98.53846153846153,5.5,22.0,1,9.245,23.498,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
16.0,31,6.28802759768661,76.23076923076923,7.7,33.5,3,29.562,12.994,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,39,12.1872269830779,43.23076923076923,7.9,30.5,9,114.334,9.995,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
23.0,48,4.128452974634556,23.23076923076923,8.2,28.5,1,10.579,18.991,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,22.942,21.985,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,43,2.208680273976825,57.92307692307692,8.4,19.0,3,55.158,34.994,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13.0,29,4.156328806440607,79.07692307692308,8.5,25.5,1,20.149,18.994,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,15,11.692583720044867,78.23076923076923,8.4,29.0,0,20.737,20.144,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6.0,31,2.2234046752368357,58.76923076923077,7.8,30.5,6,44.288,10.877,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,27,12.1872269830779,43.23076923076923,8.7,35.0,1,34.664,17.695,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,27,13.832688602095642,71.61538461538461,8.3,26.0,1,32.097,24.99,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
22.0,27,2.208680273976825,57.92307692307692,7.9,28.5,3,23.247,36.412,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.3,33.0,1,39.99,11.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,49,1.6699578894174951,54.30769230769231,7.5,25.5,3,38.892,31.987,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,38,2.208680273976825,57.92307692307692,7.9,28.5,3,37.889,21.985,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,10,13.832688602095642,71.61538461538461,8.2,26.0,1,22.137,18.995,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,18,5.534839958792396,74.23076923076923,8.1,22.5,1,20.237,28.99,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.7,33.5,5,81.138,9.988,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,50,2.208680273976825,57.92307692307692,7.9,28.5,3,49.302,18.795,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.9,32.0,9,161.0,4.599,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,14,2.126715603110482,98.53846153846153,8.3,24.5,1,27.097,22.56,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18.0,49,8.336902292535045,48.69230769230769,8.1,34.0,3,33.879,15.98,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.4,23.5,1,33.901,23.649,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,22,1.6699578894174951,54.30769230769231,7.5,25.5,9,161.174,10.792,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24.0,29,0.6528082167930821,68.3076923076923,7.9,23.5,3,61.864,22.396,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
31.0,39,0.6898618253052382,94.76923076923077,8.0,20.5,1,26.959,22.998,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,1,47.544,10.992,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,6.9,35.0,1,34.527,11.491,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,19,3.9890632445645786,73.38461538461539,8.5,28.5,1,18.112,15.5,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16.0,14,6.28802759768661,76.23076923076923,7.2,33.0,1,39.702,10.999,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,45,3.9890632445645786,73.38461538461539,8.5,28.5,1,28.23,14.295,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.0,49,3.9890632445645786,73.38461538461539,8.4,28.5,1,35.81,14.588,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,11,12.1872269830779,43.23076923076923,7.5,19.0,1,38.807,30.494,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,45,12.1872269830779,43.23076923076923,7.9,32.0,0,20.438,17.0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,49,5.534839958792396,74.23076923076923,7.0,27.5,1,37.476,18.357,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
