colorexterior,colorinterior,accidenthist,owner,usage,price,age,odo,ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,bodytype,ReviewScore,AvgMPG,LuxurySportsOrHybrid,drivetrain
WHITE,OTHER,N,1,PERSONAL,17.799,1,29.801,25.0,14,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
SILVER,GRAY,N,1,FLEET,19.849,1,5.565,5.0,8,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,Y,1,PERSONAL,42.498,1,36.135,9.0,31,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
BLACK,BLACK,N,1,PERSONAL,42.987,3,34.574,22.0,9,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLACK,BLACK,N,1,PERSONAL,25.5,3,32.991,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
SILVER,BLACK,N,1,PERSONAL,19.29,1,30.615,16.0,38,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,24.72,3,27.049,22.0,6,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
SILVER,GRAY,N,1,PERSONAL,9.9,3,83.261,13.0,43,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,18.989,1,21.505,13.0,33,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
SILVER,BLACK,N,1,FLEET,14.999,1,41.981,16.0,29,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,19.996,3,43.595,24.0,14,0.6528082167930821,68.3076923076923,SEDAN,7.4,26.5,Y,AWD
SILVER,BLACK,N,1,PERSONAL,16.99,0,20.154,5.0,9,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,12.375,1,41.347,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.972,1,14.705,14.0,22,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
SILVER,BLACK,Y,1,PERSONAL,9.5,10,115.489,18.0,48,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,22.291,1,40.317,10.0,49,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
RED,GRAY,N,2,FLEET,8.297,3,69.711,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BEIGE,N,1,PERSONAL,27.222,3,55.43,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,AWD
SILVER,GRAY,N,1,PERSONAL,15.99,1,30.553,10.0,9,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,42.999,1,32.536,9.0,23,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
BLUE,BLACK,Y,1,PERSONAL,4.596,8,127.445,16.0,45,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
SILVER,GRAY,Y,1,PERSONAL,13.599,1,34.623,13.0,11,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BEIGE,N,1,PERSONAL,12.05,3,74.987,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BLACK,N,1,FLEET,19.192,1,28.279,25.0,30,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,11.995,5,121.345,5.0,31,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,AWD
WHITE,BLACK,N,2,PERSONAL,21.694,1,22.815,28.0,49,3.3940162460390058,72.07692307692308,SUV,7.8,28.0,N,AWD
WHITE,GRAY,N,1,PERSONAL,5.895,8,178.488,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLUE,OTHER,N,2,PERSONAL,8.8,7,152.0,18.0,11,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,AWD
SILVER,BLACK,N,2,FLEET,4.465,9,106.48,16.0,33,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,11.797,1,30.07,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,GRAY,Y,1,PERSONAL,15.875,3,40.944,13.0,31,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,22.999,0,0.05,14.0,27,3.9890632445645786,73.38461538461539,SUV,8.5,25.5,N,FWD
GRAY,OTHER,N,1,FLEET,14.881,3,47.249,18.0,43,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,BLACK,Y,1,PERSONAL,15.998,1,36.39,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,18.99,1,30.567,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
WHITE,BEIGE,N,1,PERSONAL,17.9,5,97.307,5.0,19,12.1872269830779,43.23076923076923,SUV,7.9,22.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,21.798,1,27.74,31.0,49,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
WHITE,BLACK,N,2,FLEET,15.485,1,19.077,14.0,49,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,14.197,1,35.647,13.0,33,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,2,FLEET,6.919,5,125.437,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.8,1,36.313,10.0,22,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
RED,GRAY,N,2,PERSONAL,7.999,3,72.359,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,Y,2,FLEET,4.991,7,108.166,9.0,27,11.692583720044867,78.23076923076923,SEDAN,8.5,33.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.591,2,79.006,6.0,14,2.2234046752368357,58.76923076923077,SUV,8.1,25.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,17.9,1,13.057,16.0,43,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,OTHER,Y,1,PERSONAL,13.8,5,44.289,26.0,45,5.534839958792396,74.23076923076923,SUV,7.3,26.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,13.0,1,33.72,13.0,23,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.846,1,30.239,16.0,48,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,17.912,1,36.013,16.0,11,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,15.236,1,49.939,14.0,39,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,22.995,3,66.384,22.0,50,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,BLACK,N,1,PERSONAL,39.53,3,39.453,22.0,7,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,BLACK,Y,2,FLEET,13.599,7,87.274,18.0,33,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,9.999,4,84.241,16.0,11,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,8.9,4,91.545,6.0,43,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
WHITE,GRAY,N,1,PERSONAL,13.995,3,72.561,13.0,15,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
SILVER,BLACK,Y,2,FLEET,6.925,4,90.706,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,2,PERSONAL,14.923,1,29.927,13.0,11,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,31.999,1,31.091,5.0,14,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
BLUE,OTHER,N,1,PERSONAL,18.303,1,24.753,5.0,39,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,GRAY,N,1,PERSONAL,15.879,1,33.469,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BEIGE,N,2,PERSONAL,3.495,11,159.353,29.0,43,0.6631075808160745,82.53846153846153,SEDAN,7.7,30.0,Y,FWD
BLACK,BLACK,N,1,FLEET,12.721,1,30.3,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,10.3,9,77.648,5.0,35,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,AWD
WHITE,BLACK,N,1,FLEET,14.499,1,26.98,16.0,29,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,22.995,1,33.154,10.0,49,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
WHITE,BLACK,N,2,PERSONAL,10.275,6,57.387,16.0,45,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,Y,2,FLEET,13.482,1,26.19,6.0,29,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
BLACK,BEIGE,N,1,PERSONAL,24.57,1,31.211,16.0,49,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,AWD
SILVER,OTHER,N,1,PERSONAL,24.495,2,18.155,22.0,31,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,15.998,0,25.579,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,GRAY,N,2,PERSONAL,6.5,9,102.155,16.0,26,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
RED,BLACK,N,1,PERSONAL,4.4,9,157.538,9.0,9,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.5,1,17.29,13.0,6,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,2,FLEET,8.495,8,101.466,5.0,31,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,GRAY,N,1,PERSONAL,9.999,3,72.007,13.0,50,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,OTHER,N,1,FLEET,22.999,3,36.945,2.0,49,1.6699578894174951,54.30769230769231,SUV,8.0,25.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,46.45,1,15.55,28.0,26,3.3940162460390058,72.07692307692308,SUV,6.5,18.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,22.836,1,25.004,25.0,14,2.126715603110482,98.53846153846153,COUPE,8.3,24.5,Y,AWD
BLUE,BLACK,N,1,PERSONAL,18.245,1,32.479,16.0,11,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,BLACK,Y,1,FLEET,23.995,1,25.441,10.0,33,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
SILVER,BLACK,N,1,FLEET,15.59,3,30.129,16.0,3,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,18.999,1,27.368,16.0,9,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,OTHER,N,1,PERSONAL,14.561,1,50.738,10.0,18,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,27.642,3,29.317,22.0,34,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
WHITE,BLACK,N,1,PERSONAL,12.995,3,47.795,16.0,4,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,19.822,1,12.915,5.0,11,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,11.999,1,33.305,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.3,33.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,12.995,1,37.772,13.0,15,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,GRAY,N,1,FLEET,9.499,3,45.289,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,17.999,3,19.944,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,BLACK,N,1,FLEET,44.599,1,20.057,10.0,33,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
GRAY,BLACK,N,2,PERSONAL,3.0,8,149.0,6.0,36,2.2234046752368357,58.76923076923077,SEDAN,7.7,35.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,14.633,3,44.537,18.0,14,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.629,3,46.227,18.0,15,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,10.754,2,56.872,13.0,49,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
RED,BLACK,N,1,PERSONAL,18.495,1,29.751,10.0,10,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,15.991,3,51.305,18.0,49,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.976,0,7.252,5.0,45,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,1,FLEET,27.669,4,48.738,8.0,22,1.7781767945930906,74.0,SUV,7.7,23.0,Y,AWD
RED,BLACK,N,1,FLEET,10.3,2,37.076,14.0,29,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,31.97,3,22.553,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BEIGE,N,2,FLEET,14.491,4,68.994,2.0,27,1.6699578894174951,54.30769230769231,SEDAN,7.5,25.5,Y,AWD
WHITE,BLACK,N,1,PERSONAL,33.45,1,22.398,5.0,26,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
BLUE,GRAY,Y,2,FLEET,8.899,4,73.033,6.0,7,2.2234046752368357,58.76923076923077,HATCHBACK,8.0,33.0,N,FWD
BLUE,BEIGE,N,1,PERSONAL,9.95,6,85.583,6.0,22,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,11.221,2,35.415,16.0,18,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,20.5,1,27.111,25.0,34,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
SILVER,OTHER,N,1,PERSONAL,18.57,1,30.865,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,14.997,1,26.709,20.0,14,0.7338088088347337,93.76923076923077,SUV,6.4,27.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.99,1,34.952,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,GRAY,Y,1,PERSONAL,16.0,1,39.612,13.0,23,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,20.598,1,5.786,5.0,33,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BEIGE,N,2,PERSONAL,7.5,4,154.571,10.0,10,13.832688602095642,71.61538461538461,SUV,8.3,25.0,N,FWD
GRAY,BLACK,Y,1,FLEET,10.488,2,38.125,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,36.9,1,50.441,28.0,19,3.3940162460390058,72.07692307692308,SUV,6.5,18.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,16.995,1,43.16,9.0,14,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.0,1,34.0,16.0,38,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLUE,GRAY,N,2,PERSONAL,6.981,8,119.659,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,GRAY,N,2,PERSONAL,7.338,6,65.784,16.0,7,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,FLEET,11.495,1,9.452,16.0,50,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,44.15,1,26.426,9.0,27,11.692583720044867,78.23076923076923,SUV,7.9,18.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,36.8,3,23.787,22.0,9,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,OTHER,N,1,PERSONAL,10.291,6,58.394,6.0,14,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
WHITE,BEIGE,N,2,PERSONAL,15.296,3,29.627,18.0,31,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,BEIGE,N,1,PERSONAL,24.79,4,143.192,2.0,31,1.6699578894174951,54.30769230769231,SEDAN,7.5,25.5,Y,AWD
WHITE,BLACK,N,1,PERSONAL,41.688,1,30.72,9.0,49,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
WHITE,OTHER,N,2,PERSONAL,22.998,2,41.26,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
BLACK,BLACK,Y,1,FLEET,8.395,3,76.212,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,13.077,1,36.325,13.0,10,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,GRAY,N,2,PERSONAL,12.4,3,64.405,13.0,14,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
WHITE,BLACK,N,2,PERSONAL,19.479,1,21.008,16.0,49,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,BLACK,N,1,FLEET,13.99,3,25.313,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,Y,1,PERSONAL,15.95,1,24.77,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,30.29,3,33.473,22.0,10,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,GRAY,N,1,PERSONAL,16.886,1,34.02,13.0,39,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,22.776,3,44.09,22.0,10,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
OTHER,OTHER,N,2,FLEET,8.788,6,114.607,16.0,27,6.28802759768661,76.23076923076923,SUV,7.8,24.0,N,FWD
RED,BLACK,N,1,PERSONAL,18.677,1,0.882,25.0,49,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.495,1,4.386,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,16.99,3,41.516,11.0,50,1.929191497070014,60.07692307692308,SUV,8.1,28.0,N,AWD
WHITE,BLACK,N,1,FLEET,18.995,1,43.976,16.0,49,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,OTHER,N,2,PERSONAL,20.495,4,28.992,22.0,39,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
BLACK,GRAY,N,2,PERSONAL,8.999,8,103.1,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,GRAY,N,2,PERSONAL,5.499,11,144.485,5.0,49,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,GRAY,Y,1,PERSONAL,5.35,8,146.248,18.0,31,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,OTHER,N,2,PERSONAL,4.499,13,141.634,9.0,14,11.692583720044867,78.23076923076923,SUV,7.5,24.5,N,AWD
GRAY,GRAY,Y,1,PERSONAL,14.995,1,38.029,13.0,49,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
BLACK,OTHER,N,2,FLEET,12.6,9,76.729,22.0,45,2.208680273976825,57.92307692307692,SEDAN,8.0,25.5,Y,FWD
GRAY,BLACK,N,1,PERSONAL,11.5,1,30.977,16.0,31,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
BLACK,BLACK,Y,1,PERSONAL,23.995,1,26.903,10.0,10,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,10.299,1,8.583,16.0,27,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
BLUE,BLACK,N,2,PERSONAL,12.988,6,71.195,18.0,49,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,15.997,0,29.833,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.495,2,34.172,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,OTHER,N,2,PERSONAL,6.995,7,125.31,18.0,14,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,FLEET,24.495,2,19.579,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BEIGE,N,2,PERSONAL,11.99,5,62.085,16.0,48,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,GRAY,N,1,PERSONAL,13.498,1,30.0,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,12.953,1,28.924,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,23.941,0,0.019,14.0,27,3.9890632445645786,73.38461538461539,SUV,8.5,25.5,N,FWD
WHITE,OTHER,N,2,FLEET,5.9,8,113.592,10.0,43,13.832688602095642,71.61538461538461,SUV,8.3,25.0,N,FWD
WHITE,GRAY,N,2,PERSONAL,11.99,6,61.262,10.0,14,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLACK,GRAY,N,2,PERSONAL,5.298,8,93.244,16.0,49,6.28802759768661,76.23076923076923,HATCHBACK,7.7,111.5,N,FWD
SILVER,BLACK,Y,1,PERSONAL,15.995,0,10.841,5.0,39,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
GRAY,GRAY,N,2,PERSONAL,12.99,5,42.369,8.0,14,1.7781767945930906,74.0,HATCHBACK,7.5,113.0,Y,FWD
RED,GRAY,N,1,PERSONAL,15.977,0,23.529,5.0,11,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
RED,BLACK,N,1,PERSONAL,26.995,1,12.306,31.0,8,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
BLACK,OTHER,N,2,PERSONAL,32.991,3,73.447,22.0,23,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,GRAY,N,1,PERSONAL,12.93,1,33.945,13.0,27,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,18.989,1,23.732,13.0,33,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
WHITE,BLACK,N,2,PERSONAL,10.229,3,62.116,13.0,15,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.173,1,24.827,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,39.3,1,51.388,9.0,49,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
BLACK,GRAY,N,1,PERSONAL,10.799,3,29.087,14.0,27,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
WHITE,OTHER,N,2,FLEET,4.5,9,130.783,9.0,14,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLUE,BLACK,N,2,PERSONAL,4.0,8,121.39,10.0,7,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
RED,BLACK,N,2,FLEET,10.499,3,33.13,16.0,43,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
OTHER,OTHER,N,1,PERSONAL,15.995,1,29.257,10.0,20,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,16.99,1,39.29,9.0,26,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
BLACK,BEIGE,N,1,PERSONAL,29.684,3,35.491,2.0,10,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,AWD
SILVER,BLACK,N,1,PERSONAL,19.355,1,14.413,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.983,1,27.044,16.0,23,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,1,FLEET,12.388,1,27.031,10.0,39,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
SILVER,GRAY,N,1,FLEET,28.99,3,44.702,2.0,14,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,FWD
BLACK,BLACK,N,1,PERSONAL,41.994,1,33.397,9.0,23,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,9.9,5,56.838,16.0,19,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,17.55,3,21.117,16.0,1,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
WHITE,BEIGE,N,1,PERSONAL,15.25,3,48.223,18.0,49,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,BLACK,Y,2,PERSONAL,8.95,4,63.195,16.0,15,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BLACK,N,1,FLEET,20.248,1,33.342,5.0,39,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,9.445,8,100.275,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
